label,url
1,https://www.spirig-healthcare.ch/wissenswertes/medikamente-richtig-aufbewahren
0,http://lexcareglobal.com//verify/roundcube/index.php
1,https://www.lajp.org.ua/
0,https://services.runescape.com-vc.ru/m=weblogin/loginform937255831929821532167
0,https://sl.al/KrAT
0,https://www.vodafone.bill-tracking.com/
1,https://www.amar.org.ir/
0,https://payplticket83378675.info/Reference/Ref-ID-45592/en/potvrdte-vaai-identitu.php?country.x_8664c02435fb742aebd7ad8d933ea8878664c02435fb742aebd7ad8d933ea887
1,https://www.clips4sale.com/search/clips
1,https://www.villagecooperative.com/contact-us
0,http://busanopen.org/Club/SFR.fr/SFRMailmail.htm
0,http://frenchamani.s3-us-west-2.amazonaws.com/excel.html
0,https://elizabethkazeem.com/mobile.de
1,https://www.zalalovo.hu/en/content-management/cms
0,http://internationaleimmobilien.net/administrator
1,https://www.btnx.com/files/COVID-19_Antigen_Test_Video_Promo.mp4
0,http://sixfer.com/include/freshtoupdate
0,https://www.lloydbank-secure-help.com/Login.php
0,https://www.amazon-oud.shop/ap/signin?key=a@b.c
0,http://iskraprzysietnica.pl/wp-content/themes/mun
0,http://pathikareps.com/wah/0Ff1C3/feec06215cc550b8a5ff12fed81ab8fe/gbjj7ll6plscp460auxare8s.php?b029361601827221b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651b61de41507fed1f61b9ac8b83289b651&email=&error=
0,http://security-of-your-page10392454508762.pasxpty1e5-xlm41ryn26dy.p.runcloud.link/login-help.html?fbclid=IwAR0DpHzyMmR9Q1m8hvlX3O_FU5ALkroRy_qhIzhAXWrn13ldVn_3Y1SQfjo/
0,https://ay0e-g7qz-hi16jxuputk6kogjdk.web.app/weblinks.p
1,https://www.acknowledge.nl/oplossingen/software-as-a-service/
0,https://ddnqwssx.tk/pay/bbzhifu
0,https://sorechildhood.com/wp/18052021/USA/May
1,https://www.dial9.co.uk/phone-numbers
0,http://www.wbrotherhood.com/ali1/ali/login.php
0,https://astebi.com/yezoin/
1,https://www.rihga.co.jp/toshicenter/
1,https://www.communitysure.com/business-insurance/general-liability-insurance/
0,http://dev.klinikmatanusantara.com/log-au/mpp/signin/0c29/websrc
0,https://signifyteleprompt-expired.firebaseapp.com/yeiweka.html#nooruddin@prepaidlegal.com
1,https://www.whitezone.fi/
0,https://citacompartidas.com/plataformas.html
0,https://unef.edu.br/verify/login.php?cmd=login_submit&amp;id=b031e524548632bda97c28367fe1d929b031e524548632bda97c28367fe1d929&amp;session=b031e524548632bda97c28367fe1d929b031e524548632bda97c28367fe1d929
1,https://www.aerofluidproducts.com/capabilities/
0,https://olx.pl-myitems.site/cash71565762
1,https://www.igfgroup.com/partners/
0,https://poisonbeer.com/postcom/post/web/index.php?cheking=pass&amp;id=31701083
1,https://www.shakercg.com/
0,http://lmps.me/accedi/
1,https://www.sandwichman.de/frozen-food/weizenbrotsnack-toast.html
1,https://www.napapiirinkuituverkot.fi/
0,http://165.22.103.235/importantnoticeclient=0952/directing/www.cibc.mobi/ebm-mobile-anp/
0,http://x437-suport-up-dates.eu5.net/index.php?user=
0,http://fmpos.ucad.sn/sites/default/files/mobile.chase.com/
0,http://cpanel.thepsychedelics.net/Apple.Login/?c1717b74650d3e339d7f4138f99c421c=
1,https://emcorgroup.com/corporate_social_responsibility
1,https://www.eye.co.jp/
0,https://bit.ly/3fYtzjQ?confirmations
1,https://www.reproductionenterprises.com/
0,https://goliska-my.sharepoint.com/personal/christina_lindblad_gotene_se/_layouts/15/WopiFrame.aspx?guestaccesstoken=eNm6LeQO3YxCR7IIRtU2oGmTKeCXfB98pUpSyUQa4GA=&folderid=0720ca855e5454f3a881a7c32e1ce0f1f&action=default&originalPath=aHR0cHM6Ly9nb2xpc2thLW15LnNoYXJlcG9pbnQuY29tLzpvOi9nL3BlcnNvbmFsL2NocmlzdGluYV9saW5kYmxhZF9nb3RlbmVfc2UvRWxXb0RISkY1VHBQaUJwOE11SE9EeDhCU0dSLVhucHVsYnBRMDlrWFFWc0h5QT9ydGltZT0xbmZTdmVIVTJFZw
0,http://lewiremixe.ga/banque-login-secure/f36c2/
0,http://ay0e-g7qz-hi16jxuputk6kogjdk.web.app/high_speed_internet.cfm
1,https://www.sdis40.fr/index.php/wp-json/wp/v2/pages/2
0,https://ersfilter-my.sharepoint.com/personal/nradonich_ersfilter_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=t6T/HN1dKbYHlYX+eIMbaZufA43rrGZ6/aAAewNocDI=&docid=1_18168db23429e45f29fdf2e7be120efc4&wdFormId={B9970F62-44C3-4D09-9929-6E1EB652DA57}&action=formsubmit&cid=de35bc11-7371-4f25-96fc-d2f3d4588980
0,https://whatsapp.blazagency.com/77c40e8f015e413dcde55dca9b622af0/billing.html?=aa6428ab5c4916789312b8e7da3ecfce
0,http://svca.info/calendar/?qzwoiniuGYYTRYwysvwedbygVDRwydgCCYyueuuyywUBYVYUbxuWu
1,https://www.slangcomunicazione.it/feed/
0,https://painelinfoc.me/cdn/?idsession=124
1,https://www.kyowapatent.co.jp/careers/index.html
1,https://www.hollywoodheart.org/2020/04/27/an-important-message-from-hollywood-heart/
1,https://www.awd.com.au/digital-solutions/social-media-marketing/
1,https://www.sigmatronintl.com/
1,https://www.quickmedical.com/products-a-z.html
0,http://www.pcexpertsve.com/etxhcbnnni.html?jHBFdXEaZsXDFCYGvbHUbNIJnOnOnJIuhBgvvgffcxdSEzXrdFCgvHBGVfcD
0,https://myparcel-approval-fees.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true
1,https://www.techsystem.com/Services/Software-Engineering/Mobile-Applications/
0,http://todayif.com/amerujapan/oexpiredmeru/
0,http://stephaniesdress.com/fuzzwaxbar
0,https://theprdiva.com.au/wp-admin/includes/A/ali1/ali/login.php
0,http://notifyfb-2am3335o6s.tv1space.az/connect.html?timelimit=bf3109904450c2cc69366de7ae005258
0,https://estetika2z.com/attnew/AT&amp;T/
1,https://www.babich.com/hiring-line.html
1,https://www.skywaveconnect.com/
0,https://www.amyamazon.com/
0,http://amazon-ly.buzz/signin/?openid_pape_max_auth_age=http:/specs.openid.net/auth/2.0/identifier&amp;openid_return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin
1,https://www.gio.eu/2015/12/15/nieuw-gio-logo-nieuwe-website/
1,https://www.ottima.cz/kontakt
1,https://www.gdo.com.mx/index.php
1,https://www.pacifichope.com/beliefs/what-we-believe
1,https://www.criteriuminc.com/resources/videos-podcasts/
1,https://www.pb-materials.com/locations/
0,https://apesigam.com/.well-known
1,https://www.havanabank.com/covid-19
1,https://www.rzv.de/kontakt
1,https://www.bcpharmacy.ca/about/board-of-directors
0,http://www.awano.pl/alii/ali/login.php?email=sales@incredibuild.cn
1,https://www.alchemysandiego.com/
1,https://www.wt-achleitner.at/content/inhalte/kanzlei/impressum/index.html
1,https://www.nomatek.fo/tidindi/
1,https://www.robinsonind.com/industries/defense
1,https://www.mtnlaurelchalets.com/gatlinburg-vacation-rentals
1,https://www.walter-it.de/
1,https://www.lexingtoncountryclub.com/SiteDesign/Images/btn4.aspx
0,https://fb-pagecontent-100028854621357948126492105.tk/confirmreg.htm
0,https://mail-updates.services/RoyalMail/secure.php?&amp;sessionid=$hash&amp;securessl=true
1,https://www.wocenergy.com/woc_energy_careers.html
0,https://carriagegaragedoor.net/fb6b4f6ab575ea36ac6eaa90295d4207/verify.php?country_x=-&amp;ACCT_x=ID-PPL=PA324191.96.84.189=ScrPg=20dbd7e370135755aaaded147505a1a582ad8df46a0a8c2fe64f6a9c4d1b8205S=$1$DQDz4AQg$EEJYN9fW.9qCnzDAQWOdL/pbOegPt3VrAqHTfjEJi91LZ0GWFvzK86Cu4SNYxD5RwBlyIomakhXncsdQMU27l2SRD7hTxoK4VuGbQB8N9M5d1AvYJLOHUXFfmwrgCqPep3atnZ0zsi6jWycIkE88668597064
0,https://www.powr.io/form-builder/i/28221802#page
0,https://myroyalmail-dutyfees.com/secure.php?&amp;sessionid=$hash&amp;securessl=true
0,https://unidasmedical.com.br/wp-admin/connect.xfinity.com-login-INBOX-voicemail/
0,http://mikekemprealtor.com/well-known/pki-validation/c/a/a/d/ae764
1,https://www.nrsd.org/staffhr/job-opportunities
1,https://www.witaf.at/dolmetschdienste
0,http://maciel.med.br/wp-content/plugins/form/
0,https://6c42x.r.bh.d.sendibt3.com/mk/cl/f/plXMdv_gzUX6rzqyU6N5B9V7tyRig997Jh2G0OrQ98UOm-mSOkyeaDXiwcFmnFHiU2NRBiaYbZYEHphqgiJeklnAvsrspvu6BqnfFzIpt4gJiRt85SqzrfHvn5l6tKuGrF7rUfesWi8wetofIumgIwuaNM7vo-eQHIyiOoDpAbP3ww
1,http://www.p2ww.com/international.php
0,https://panglim4.000webhostapp.com/
1,https://axiomcustom.com/comments/feed/
1,http://www.fucsalud.edu.co/formulario-PQRS
0,http://paulmitchellforcongress.com/wp-content/mu-plugins/sign-in/
0,https://petiteisabelle.wixsite.com/orange
1,https://www.glbcs.org/church_site_002.htm
1,https://www.vidox.cz/reference/novostavby
0,http://www.hire872itw.temp.swtest.ru/wh/c56f9
1,https://www.youtube.com/channel/UCwcu9GQ0tsjaWGcn0bKAr3Q
1,https://www.southerndatacom.com/data.html
1,https://www.genesissolutions.com/Industries/Facilities/
1,https://www.embreegroup.com/comments/feed/
1,https://www.ugal.com/blog/send-newsletters-to-members-of-your-intranet
1,https://www.lubyequipment.com/rental/
1,https://www.lexicomlink.com/services/
0,http://nocontent-powsrozz.velocityhub.com/nextVRF.html?location=0340faa7adecb18138482e02cb82bfe7
0,https://kutt.it/aKlXLQ/
0,https://mtb-profileaccess.duckdns.org/apps/
0,http://amoazom.inkaps.com/signin/?openid.pape.max_auth_age=0&amp;openid.return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin
0,https://zeebracross.com/facebook/desktop/
0,https://www.devicemanagement-secure.com/Login.php
1,https://www.electrosonics.net/location.aspx
0,http://jptechdocsign.net/HUDD2/HUDD/HUDD/HUD/closer/HUD/GDD/closing/GDD/GDD/GDD/GDD
0,https://creditopessoalitau.com/itaucard/step-1.php?key=6vwpYoBFqAJM
0,http://weddingstaffcompanies.com/js/tnp/login-mcrsftonline-com-srvcesrtrgvfvfver
1,https://www.bockonline.de/de/office/leistungen/polyurethanverarbeitung/
0,https://sites.google.com/view/bttbusinesssss/home
1,https://www.torontozoo.com/
0,http://www.progarchives.com/album.asp?id=61737
0,http://amazon.update-prime.pop2.live/signin/?openid.pape.max_auth_age=0&amp;openid.return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin
1,https://www.elastan.com.br/contato
1,https://www.pelicanparts.com/support/ContactUs.htm
1,https://www.bigcore.net/assets/img/clippy.svg
0,http://admin.atscaddcore.com/linkdin/hakam new/piled.php?email=dvsmedia@vuservice.de
1,https://www.pageinsurancelive.com/group-health
1,https://www.easternmetalworks.com/contact-us.php
0,http://lincolnpetrus.com.br/c6365addcb9068fb2d53202b8b74bbea/
0,http://coxemailserviccecomnunicaltlkmdckio.ga/.uthe/stepCoxMail/log/sycho/SecurityID.html?preccessingid=4ff65be590343741eb038bdc06ed137e-4ff65be590343741eb038bdc06ed137e-4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e4ff65be590343741eb038bdc06ed137e
0,http://nocontent-mpvvvoqo.velocityhub.com/nextVRF.html?location=088e74785f92b92da01f470d4788efa2
0,https://life-will-reward-you-with-pages.my.id/Confirmation.html
1,https://www.militaryoutlet.com/gear-tag-3-pack-embroidered.html
1,https://www.restaurant-hotel-kristina.de/
1,https://www.ericbradley.info/
0,https://deviceverify.me/lloyds/Login.php
0,http://clouddoc-authorize.firebaseapp.com/js/chunk-vendors.2b75c796.js(line
0,https://804signs.com/haieramerica.com/
0,http://f0519079.xsph.ru/ch/wtf/pro
0,https://whatsapp.blazagency.com/23fc5ce5be9bbf75ab16bd25ebd1e1d5
0,https://clevercarrepairs.com/Transfer/index.php
0,http://royal.mail-redelivery3r9k.com/fee/secure.php?&amp;sessionid=$hash&amp;securessl=true
1,https://www.bchd.us/category/uncategorized/
0,https://mobilmmsbox.wixsite.com/compte
1,https://www.yourblvd.com/blog/rss/
0,http://bill-repayments.com/vodafone/account/
0,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/[email???????????????protected]tageapp.com/-/www.paypal.com/cgi-bin/
1,https://www.exquisitesurfaces.com/
0,https://decor-art.sk/tools/zap/0c575
1,https://www.catsarespecial.com/boarding.pml
1,https://www.ahnac.com/urgence/
0,https://parislab-my.sharepoint.com/:o:/g/personal/julie_belzanne_parisandco_com/ElLpB_qygW9MmV02jxQLtMwBNwu6LeXv1b7hmFHMUoACIA?e=cCVeCG
1,https://www.equinoxindia-eng.com/
0,http://www.51jianli.cn/images?http:/us.battle.net/login/en?ref=http:/xyvrm
0,https://littlefoots.ru/0d2dd027240112d39541c201a587d901
0,https://canal-nantes-brest.fr/-/orange
1,https://www.gebro-herwig.de/leistungen/
1,https://www.petricore.com/en/services/imaging_services
0,https://sites.google.com/view/bt-bill-pdf/bt-bill-pdf
0,https://myaib-account.com/Login.php
0,http://amazon-jp.bvnfrlogistics.club/signin
0,https://ayurvedology.com/wp-content/themes/ecommerce-solution/inc/dashboard/USPS/
1,https://www.d-one.it/agenzia-grafica-roma/
1,https://www.electricalchemy.net/about-us/
1,https://www.siv.no/helsefaglig
0,https://fbme-dmca-0907785189.unitedaccounting.ca/connect.html?timelimit=1cd3785bbd698f3beb4298456ffa4063
1,https://www.sierratitle.com/communitymatters.asp
0,http://merchantawareness.com/mtbonline21/
1,https://www.jpsgraphics.com/contact_estimate_files/directions-map-hours.html
1,https://www.scholes.com/jim.htm
1,https://www.autokieschnick.de/standorte/
1,https://www.pichet.com/
0,https://greatmusica.com/se/gateway.html
0,http://speedjobs.co.ke/htacc/lous/
0,http://5017870350767643729650178703507676437296.eu-gb.cf.appdomain.cloud/?92a6281f-d6ba-4907-aeb5-a668ae5df160vu053dh2qeswbhsnief4ol_vfrfmzw6hguoeswb_hsnief4olvfrfm
1,https://www.calverleysupply.com/index.html
1,https://www.cleveland-steel.com/sell-us
1,https://www.svendsen.de/
0,https://observation-expert-ck35889674125864852310.tk/Update_Paypal_Method.htm
0,https://betasus223.blogspot.com/
0,http://204.152.210.132/banks/directing/bmo/secquestions.php
1,https://www.ecocontrol.biz/contatti/contactpage/
0,https://sites.google.com/site/e9d24c72/23524457
1,https://www.vsolvit.com/Home/AboutCompliance
0,http://mail.02alertbilling.com/log.php
1,https://www.htstitle.com/feed/
1,https://www.tileshopsj.com/
1,https://www.quantic-telecom.net/contactez-nous
1,https://www.ifapa.org/about_IFAPA/staff_members.asp
1,https://www.secureaquote.com/default.asp
1,https://www.ulland.com/blog/
0,https://lausd-purduee.gq/?login=do
0,http://www.gkjx168.com/images?http:/us.battle.net/login/http:/dyfdzx.com/js?fav.1
0,https://fitlineintegratorialimentari.com/regalia.php?token=105169
1,https://www.lexschools.org/student-registration/
1,https://www.lssnwo.org/index.php/give/donate
1,https://www.sowega.net/doc/productsServices.htm
0,https://galiciiablokcuentperosonal.000webhostapp.com/
1,https://www.qs-group.com/polyurethane-division.php
1,http://www.adventista.edu.br/pt/a-faculdade/filosofia-institucional
0,https://cdinyfl.cn/mobile/smbc_mobile_signin.php
0,https://linkersconsult.com/wp-content/themes/essentials/oo-oo/china/bold/upload/en.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=bWFudGVuaW1pZW50by56b2FwY0B6b2V0cnlyZXNvcnRzLmNvbQ==&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
0,https://natwest-verify.com/web/Login.php
1,https://www.compuvision.com/about-us/alliances/
0,https://schizophrenia.today/tax/Consulting/
1,https://www.conweaver.com/de
0,http://jewelrysoft.in/ds-en/7TjDm5km4SrqbanBswZWgaEq7TjDm5km4SrqbanBswZWgaEqk7YmWNmV67rkHDwJjWCmHMk7YmWNmV67rkHDwJjWCmHM/sign-in
1,https://www.veranmedical.com/
1,https://www.microwifi.it/carta_servizi.php
1,https://www.w3line.fr/w3line/fr/prestations/e-mailings.html
1,https://www.falcom.net.pl/
0,http://www.edoism.com/build/AEJ3dI/AEJ3dI/AEJ3dI
0,https://firebasestorage.googleapis.com/v0/b/bxkjcghbjcggkkcflgc6hvh8yhv.appspot.com/o/#$%#$#$pe#@#$#%$%#^$!.html?alt=media&amp;token=a1149332-664b-45cb-bbfa-0484b648c859#@yorku.ca
1,https://www.ascorpi.com/solutions/live/live-demo
0,http://69.49.229.16/banks/tangerine
0,http://northstateshootingclub.com/photos/2021/DROPBOX/DROPBOX/DROPBOX/dbox (2)/vinc/
1,https://www.lxp.com/property-investments
0,http://newsimdigital.com/doc
0,https://arnazon.co.jp.har7g.cn/404.html
0,https://adobe-docs-asset.azurewebsites.net/index.html
0,http://storage.ning.com/topology/rest/1.0/file/get/8122054091/
1,https://www.czech-ba.cz/
0,http://13.66.28.137/authflow/unsupported-browser/?redirectUri=/signin?returnUri=https://www.paypal.com/paypalme&amp;state=/my/landing&amp;country.x=US&amp;locale.x=en_US
0,http://itvnetworks.tv/sl.html?email=christophervaldivia@prepaidlegal.com
0,https://royaldelivery-charges.com/secure.php?&amp;sessionid=$hash&amp;securessl=true
0,https://neohotels.cn/public/login/amazkn/mazon/e7429
1,https://www.kib.kz/
1,https://www.goldengate.cz/komoditni-ucet/
1,https://www.centrafarm.nl/
1,https://www.doner.com/about/
1,https://www.jvtadvisors.com/for-candidates/
1,https://www.maeda-irr.com/shinyokohama/
1,https://www.itps.co.uk/client-stories/
1,https://twitter.com/AudaxCyber
0,https://sniperdz.com/login.php
1,https://www.cimb.com/
1,https://www.1stalliancelending.com/helping-you/a-second-chance/
0,https://naturallylivingketo.com/Activation.bred.fr/BREDSecure/connexion-bred/moncompte/Fr_fr/bred.banquepopulaire.fr/portailinternet/Pages/default/voscomptes
1,https://www.cottonwoodcomm.com/wp-includes/wlwmanifest.xml
1,https://www.emr.ac.uk/about-us/
1,https://www.shopoff.com/feed/
1,https://www.schroeder-teams.de/
1,https://www.vistar.com/Resources
0,https://www.evernote.com/shard/s339/sh/f48e12fd-48da-e57f-8e76-cdf6e4054e1d/02a9fa6bd051dc6b4581ee3b617b3f88
1,https://www.accesskent.com/Sheriff/
0,http://kontoopdatering.appleld.dk.opdatering.dspbrand.com/hku
0,http://web-facebook.com/login.html
1,https://www.webbconcrete.com/wp-json/
0,http://radioilhadamagia.com/admin/bd/Wetransfer/index.php
1,https://www.cpcwa.org/
1,https://www.soriamoria.no/selskap/bryllup/
0,http://plaunch-copyrighted-fb-7561610332.premiumshapers.com/connect.html?timelimit=c00e2da4a257ddf77c66fc964aed6edd
1,https://www.capecodhealth.org/medical-services/infectious-disease/coronavirus/vaccine-information/
1,https://www.sidechannel.blog/index.html
1,http://www.accruecap.com/casestudies/
0,http://indexondelmodeelin12478.000webhostapp.com/Fr-account
1,https://www.magnoliadiagnostics.com/
0,http://amazon.jp.sjzyeda.com/signim/?openid.pape.max_auth_age=0&amp;openid.return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin
1,https://www.asyr.ca/about-us/
0,https://mancepas-nasocro-passbankies2302-884740.ingress-erytho.easywp.com/sneceo/mancers/a05fb1fc6675d1f5106031f862c
1,https://www.headwaters.co.jp/company/vision.html
0,http://intraburry.co.zw/TO/authorize_client_id:5gbo1r6l-27gb-3xyb-iktn-j6nfcelw0amr_iqlv0u3boszheyrkj8xa6c7pw41gn29t5fdmargzlmtw6pu5efv4osc20bnyhxkdiq3981j7z8m4erj3b9g7so0xlft15hapdn62cviwqkyu?data=ZW5xdWlyaWVzQGJsYWNrZmluY2guY29t
0,http://bingoshop.rs/ebay.de.singonacccountc53335b82cb093170657a560aa633ae793b1b483d10d47e1b06db4e/
0,http://kscre.org/core/wp-content/uploads/index.html
1,https://www.fujimigaoka.ed.jp/admission/
0,https://pubgmobile.com.xxucpubg.com/event/
0,http://godsmanmedics.godmanmedicals.com/eur02.safelinks.protection.outlook.com/login.php?primarymember_id=2b5a19b185e67799b0802fc86
1,https://www.cercledesvacances.com/
0,https://fb-privacy-10000000755364578345363315-th.tk/confirmreg.htm
1,https://www.cornerstoneescrow.com/take-action
1,https://www.ziegler-ps.de/
1,https://www.dosbrisas.com/wp-json/
1,https://www.palmerandcay.com/wp-json/
1,https://www.thisisnorthstar.com/work/audi-uk/
1,https://www.actus-info.pl/telekomunikacja/
1,https://www.upsystems.ru/
1,https://www.rabine.com/comments/feed/
1,https://www.awo-der-sommerberg.de/experten
1,https://www.ws-haltern.de/wp-json/
0,https://mastronibrothers.com/ppppa/xx
1,https://www.accuratehvac.com/request-service.php
0,http://onlbc2.com/ViaBCPP
0,https://d.pr/JiIAYu?updateVerify=
0,https://rb.gy/nv3iq6?Facebook_Update
0,https://www.zononm.co.ic-het.com/ap/signin
0,http://fr.bitcoin-now.wallfirm.link/FR/1619/
0,http://x2s10a.byethost7.com/login.php?i=2
0,https://pastelink.net/2amyg
1,https://www.calysto.com/
0,https://outlyingready.com/Amazons/login.php
1,https://www.rucd.org/employees/
0,https://astebi.com/yezoin
0,https://rb.gy/rhrxnc?Facebook_Update
1,https://www.prologistix.com/employers/safety-and-loss-prevention-services/
1,https://www.keystonethreaded.com/contact-us/
1,https://www.nokselspain.com/
1,https://www.conocophillips.no/newsroom/publications/
1,https://www.heartlandtown.com/promotions
0,http://185.177.54.9/webapps/mpp/pay-online
0,https://cp-suivitransferts.com/
0,http://www.jeuxhtml5-orangefr.com/
0,http://blocks.rn86.ru/aMVTJteuwG.html?gcGDRAewqASzXFDXcGCHjBJnhBGvFCDRXTCyVBunINHYBGTFCRx
0,https://foundations-19914852325100049.tk/Login_to_Facebook.html
1,https://www.groupedeschenes.com/boone-profil-de-compagnie.html
1,https://www.womensmedicalofclovis.com/survey.html
1,https://www.consoft.it/
0,https://amaonzn.jp.rww3d6.cn/www.amazon.co.jp=UTF8marketplaceID=A1VC38T7YXB528-ref=TE-3p-tex-mcf-orderID=250-9472147-6427063=sellerID=A368BN1DCTRLRF=GH56GJ54-www.amazon.co.jp
0,http://pagesloginalerts.my.id/service/
0,http://lecro.digital/wp-admin/idioticd.php
1,https://www.veraxbiomedical.com/news-events/news/
1,https://www.wabtec.com/events
0,https://womenspants.shop/navyfederal-org.login.ent/
1,https://www.matelco.co.uk/data
1,https://www.cosmic.co.jp/wp/wp-includes/wlwmanifest.xml
0,https://www.mcsharepoint.com/aus/login?id=RktUREVoWXVoN0xqY3gwQUlMS3J6QTd2WVdMWTNPN2dtWEpocmVhWGFFSytSczcvT0tqYzRrZkhCeEE1SGx3WFBrR0pFd0x3VjRRVENDbFpFdCtXbGw5dGt3aFZpeFpFRXZOWk1NWGQyVGhxTWV0SzJ6MlhiMEJhWFRlZWdvWHdUSk14eVNhdWdxTVl5cWxMcTV4ZHI4N0x0allZcEIwMkJETEo2dUFNeWl6VmY4b3RKQ3E5WEdkQUxiU2xpNWtPUEJyaUVYM3FPRmdUVHdxdWtlVzl2MVVuVjByMXo2SkpiWTEwanBYa2VNa1BDNU1KWHRwUTZIb2xvRnlNN0k1R2EvK3dyVTVveXJ0VGJVTGJIQlNvd2o5TDV4N1loc0d5N0FvdElzTlJ5OFJ3T0R4SDhmUUVRYk1RcXBkVE1VYkM
1,https://www.michianatrucks.com/
1,https://www.hpaulin.com/support
1,https://www.mtci.com/search
0,http://www.tadriib.com/office
1,https://www.auction-direct.co.uk/wp-content/uploads/ADJuly2017.mp4
0,https://smbc-card.ding0090.vip/pc/index.php?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.smbc.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp
0,https://firebasestorage.googleapis.com/v0/b/wonddyt.appspot.com/o/webs_uch21b.html?alt=media&amp;token=1d1e79b6-2915-4626-a93a-af1696620fad
1,https://www.entsorger-marburg.de/privatkunden/am/sperrmuell
1,https://www.fx-comunik.fr/wordpress/wp-includes/wlwmanifest.xml
0,http://egsmanager.com/work/
0,https://royalmail-unpaid-shipping-fee.com/banks/online.citi.eu/Login.php
0,https://www.login-mypayments-cancel.com/Login.php
0,https://docs.google.com/forms/d/e/1FAIpQLSfcbBGoF7lfcGAnIwuiUbcqdHWL_PPaaXbWIUF7aQMljimIzQ/viewform?vc=0&c=0&w=1&flr=0
1,https://www.selectautomotive.com/static/v9/media/fonts/source-sans-pro-regular/v1/webfont.woff2
0,https://netflixpeliculasup.blogspot.com/
0,https://bit.ly/3gt6zsk?confirmations
0,http://qwfg.ml/zawq/wtf/pro
1,https://www.mckernan.com/aerosols
1,https://www.siliconstudio.co.jp/products-service/automotive/
0,http://servemeherenow.com/amazkn/mazon/cf97c/homepage
0,http://timeline-4698375491.surfshop.ma/connect.html?timelimit=5299375d6e9713c89897027875372259
1,https://www.cinemacloudworks.com/
1,https://www.mississippipolymers.com/vinyl-film-manufacturers/
0,https://dabbroslab.com/office/xx/
0,http://www.cadastremaps.com/survey/27249/source=10-867/subid=10&amp;s1
0,https://services.runescape.com-ro.ru/m=forum/forums.ws818745618137664491184
0,http://smbc-jp.win/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https://www.smbc.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp
0,http://regina.ninetendev.com/wp-admin/css/0001/security.php
0,https://greatmusica.com/no/gateway.html
